4446.06	4.00546
4447.48	4.04547
4448.89	4.02901
4450.31	4.02868
4451.72	4.00112
4453.14	4.01701
4454.55	4.02724
4455.97	4.00214
4457.38	4.00535
4458.8	4.00629
4460.21	4.00383
4461.63	3.98776
4463.04	3.984
4464.46	3.97019
4465.87	3.96297
4467.29	3.95372
4468.7	3.90355
4470.12	3.87126
4471.53	3.89736
4472.95	3.90091
4474.36	3.90834
4475.78	3.91779
4477.2	3.91312
4478.61	3.89539
4480.03	3.86159
4481.44	3.62835
4482.86	3.59952
4484.27	3.8084
4485.69	3.8862
4487.1	3.88647
4488.52	3.86591
4489.93	3.83699
4491.35	3.82826
4492.76	3.84107
4494.18	3.85991
4495.59	3.86838
4497.01	3.86488
4498.42	3.87038
4499.84	3.86254
4501.25	3.82746
4502.67	3.81129
4504.09	3.85004
4505.5	3.85847
4506.91	3.86728
4508.33	3.83387
4509.74	3.80334
4511.16	3.86666
4512.58	3.86374
4513.99	3.86266
4515.41	3.84737
4516.82	3.8179
4518.24	3.85736
4519.65	3.86046
4521.07	3.81887
4522.48	3.81471
4523.9	3.79361
4525.31	3.85826
4526.73	3.88638
4528.14	3.87427
4529.56	3.85887
4530.97	3.87353
4532.39	3.87465
4533.8	3.82538
4535.22	3.80007
4536.63	3.86599
4538.05	3.90345
4539.47	3.88564
4540.88	3.8691
4542.3	3.85715
4543.71	3.8723
4545.13	3.88141
4546.54	3.86292
4547.96	3.85607
4549.37	3.75875
4550.79	3.68837
4552.2	3.7968
4553.62	3.85406
4555.03	3.81259
4556.45	3.77068
4557.86	3.77499
4559.28	3.78449
4560.69	3.78837
4562.11	3.82698
4563.52	3.80434
4564.94	3.76708
4566.35	3.79451
4567.77	3.80638
4569.18	3.81347
4570.6	3.79098
4572.02	3.75835
4573.43	3.71285
4574.85	3.7551
4576.26	3.75831
4577.68	3.74215
4579.09	3.74709
4580.51	3.73002
4581.92	3.73079
4583.34	3.68598
4584.75	3.62797
4586.17	3.69058
4587.58	3.70448
4589	3.71183
4590.41	3.68974
4591.83	3.67664
4593.24	3.68727
4594.66	3.69378
4596.07	3.68787
4597.49	3.68592
4598.9	3.68712
4600.32	3.68593
4601.73	3.68238
4603.15	3.67996
4604.56	3.67371
4605.98	3.66875
4607.4	3.67299
4608.81	3.67825
4610.23	3.68147
4611.64	3.67622
4613.06	3.66732
4614.47	3.6622
4615.89	3.65586
4617.3	3.64835
4618.72	3.63246
4620.13	3.62192
